Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,Position,TrackStatus,LapTime,Sector1Time,Sector2Time,Sector3Time,year,gp,session_code,speed_mean,speed_max,speed_std,throttle_mean,throttle_std,brake_ratio,rpm_mean,gear_mean,drs_ratio,CompoundEncoded,lap_time_prev,lap_time_mean_3_prev,lap_time_delta_prev,lap_time_std_5_prev,speed_mean_prev,speed_mean_delta_prev,speed_max_prev,speed_max_delta_prev,speed_std_prev,speed_std_delta_prev,throttle_mean_prev,throttle_mean_delta_prev,throttle_std_prev,throttle_std_delta_prev,brake_ratio_prev,brake_ratio_delta_prev,rpm_mean_prev,rpm_mean_delta_prev,gear_mean_prev,gear_mean_delta_prev,drs_ratio_prev,drs_ratio_delta_prev,degradation_score_prev,aggression_score_prev,efficiency_score_prev,drs_usage_intensity_prev,consistency_score_prev,tyre_ratio,stint_progress,LapNumber_pct,tyre_x_progress,compound_x_tyre,session_baseline,LapTimeResidual
VER,1,Red Bull Racing,1.0,1.0,MEDIUM,1.0,1.0,1,92.19,,38.769,33.004,2023,Abu Dhabi Grand Prix,R,202.71345029239765,305.0,71.42376774308225,69.59356725146199,41.21072753628895,0.1725146198830409,10179.476608187137,5.0321637426900585,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.037037037037037035,0.0625,0.017241379310344827,0.017241379310344827,1.0,90.28200000000001,1.907999999999987
VER,1,Red Bull Racing,2.0,1.0,MEDIUM,2.0,1.0,1,90.71,18.377,38.691,33.642,2023,Abu Dhabi Grand Prix,R,205.81578947368425,304.0,64.43240552646023,61.68421052631579,43.21846212484298,0.1666666666666666,9978.944444444443,5.318713450292398,1.0,1.0,92.19,92.19,,,202.71345029239765,,305.0,,71.42376774308225,,69.59356725146199,,41.21072753628895,,0.1725146198830409,,10179.476608187137,,5.0321637426900585,,1.0,,0.1725146198830409,57.58765945077118,0.019911980361447475,305.0,,0.07407407407407407,0.125,0.034482758620689655,0.06896551724137931,2.0,90.28200000000001,0.42799999999998306
VER,1,Red Bull Racing,3.0,1.0,MEDIUM,3.0,1.0,1,90.408,18.549,38.725,33.134,2023,Abu Dhabi Grand Prix,R,209.9135446685879,305.0,63.48272274948537,66.28818443804035,42.03443336495337,0.1642651296829971,10132.040345821326,5.348703170028818,0.0230547550432276,1.0,90.71,91.44999999999999,-1.480000000000004,1.0465180361560882,205.81578947368425,3.1023391812865952,304.0,-1.0,64.43240552646023,-6.991362216622022,61.68421052631579,-7.909356725146203,43.21846212484298,2.0077345885540296,0.1666666666666666,-0.0058479532163742964,9978.944444444443,-200.53216374269323,5.318713450292398,0.28654970760233933,1.0,0.0,-4.415672514619932,51.40350877192982,0.020622939398050072,304.0,1.0465180361560882,0.1111111111111111,0.1875,0.05172413793103448,0.15517241379310345,3.0,90.28200000000001,0.12599999999999056
VER,1,Red Bull Racing,4.0,1.0,MEDIUM,4.0,1.0,1,90.716,18.562,38.81,33.344,2023,Abu Dhabi Grand Prix,R,209.6242774566474,305.0,64.37060171707614,64.25722543352602,42.31524571718276,0.1560693641618497,10075.014450867053,5.433526011560693,0.0,1.0,90.408,91.10266666666666,-0.3019999999999925,0.9536882789115764,209.9135446685879,4.097755194903641,305.0,1.0,63.48272274948537,-0.9496827769748606,66.28818443804035,4.603973911724559,42.03443336495337,-1.1840287598896069,0.1642651296829971,-0.002401536983669489,10132.040345821326,153.09590137688247,5.348703170028818,0.029989719736420284,0.0230547550432276,-0.9769452449567724,-4.235490065220636,55.39934722487522,0.020715751393919225,7.0317002881844175,0.9536882789115764,0.14814814814814814,0.25,0.06896551724137931,0.27586206896551724,4.0,90.28200000000001,0.4339999999999833
VER,1,Red Bull Racing,5.0,1.0,MEDIUM,5.0,1.0,1,90.552,18.599,38.714,33.239,2023,Abu Dhabi Grand Prix,R,206.26331360946745,305.0,64.43641922022898,63.73668639053255,42.02936535557203,0.150887573964497,10010.926035502958,5.319526627218935,0.0,1.0,90.716,90.61133333333333,0.3079999999999927,0.8023249549486346,209.6242774566474,-0.28926721194048355,305.0,0.0,64.37060171707614,0.8878789675907726,64.25722543352602,-2.0309590045143295,42.31524571718276,0.2808123522293897,0.1560693641618497,-0.008195765521147425,10075.014450867053,-57.0258949542731,5.433526011560693,0.08482284153187525,0.0,-0.0230547550432276,0.753336576102326,54.22864111731098,0.020804285114796456,0.0,0.8023249549486346,0.18518518518518517,0.3125,0.08620689655172414,0.4310344827586207,5.0,90.28200000000001,0.269999999999996
VER,1,Red Bull Racing,6.0,1.0,MEDIUM,6.0,1.0,1,90.44,18.445,38.767,33.228,2023,Abu Dhabi Grand Prix,R,208.6598240469208,305.0,63.94093183163944,64.05865102639297,42.7136438795502,0.158357771260997,10066.489736070382,5.340175953079179,0.0,1.0,90.552,90.55866666666668,-0.16399999999998727,0.7238903231843862,206.26331360946745,-3.36096384717996,305.0,0.0,64.43641922022898,0.06581750315284296,63.73668639053255,-0.5205390429934695,42.02936535557203,-0.2858803616107295,0.150887573964497,-0.005181790197352681,10010.926035502958,-64.08841536409454,5.319526627218935,-0.11399938434175816,0.0,0.0,3.3478514211444694,54.119612408529115,0.02060176162688817,0.0,0.7238903231843862,0.2222222222222222,0.375,0.10344827586206896,0.6206896551724138,6.0,90.28200000000001,0.15799999999998704
VER,1,Red Bull Racing,7.0,1.0,MEDIUM,7.0,1.0,1,90.529,18.491,38.692,33.346,2023,Abu Dhabi Grand Prix,R,208.6818181818182,305.0,64.89832100780801,64.52727272727273,42.57874002318373,0.1454545454545454,10055.612121212122,5.4,0.0,1.0,90.44,90.56933333333332,-0.11200000000000898,0.1451454442963786,208.6598240469208,2.396510437453344,305.0,0.0,63.94093183163944,-0.4954873885895452,64.05865102639297,0.321964635860418,42.7136438795502,0.6842785239781648,0.158357771260997,0.007470197296500003,10066.489736070382,55.56370056742344,5.340175953079179,0.020649325860243373,0.0,0.0,-2.350152666192356,53.914465819867395,0.020726102486037047,0.0,0.1451454442963786,0.25925925925925924,0.4375,0.1206896551724138,0.8448275862068966,7.0,90.28200000000001,0.24699999999998568
VER,1,Red Bull Racing,8.0,1.0,MEDIUM,8.0,1.0,1,90.516,18.368,38.719,33.429,2023,Abu Dhabi Grand Prix,R,207.38988095238096,305.0,65.51640846304254,62.22916666666666,42.66122550620812,0.1547619047619047,10027.714285714286,5.369047619047619,0.0,1.0,90.529,90.50699999999999,0.08899999999999864,0.1204782137981514,208.6818181818182,0.021994134897397544,305.0,0.0,64.89832100780801,0.9573891761685687,64.52727272727273,0.4686217008797655,42.57874002318373,-0.13490385636647062,0.1454545454545454,-0.012903225806451618,10055.612121212122,-10.87761485826013,5.4,0.05982404692082177,0.0,0.0,0.21246041055714648,55.14148760330579,0.020750707660450746,0.0,0.1204782137981514,0.2962962962962963,0.5,0.13793103448275862,1.103448275862069,8.0,90.28200000000001,0.23399999999999466
VER,1,Red Bull Racing,9.0,1.0,MEDIUM,9.0,1.0,1,90.632,18.439,38.862,33.331,2023,Abu Dhabi Grand Prix,R,206.97050147492627,305.0,66.309916637124,62.87315634218289,42.82963173095483,0.1622418879056047,10026.702064896755,5.292035398230088,0.0,1.0,90.516,90.495,-0.012999999999991019,0.1015568806137391,207.38988095238096,-1.2919372294372238,305.0,0.0,65.51640846304254,0.6180874552345301,62.22916666666666,-2.2981060606060737,42.66122550620812,0.08248548302439218,0.1547619047619047,0.00930735930735932,10027.714285714286,-27.89783549783533,5.369047619047619,-0.03095238095238173,0.0,0.0,1.4336991341991374,52.5984623015873,0.020679608077757677,0.0,0.1015568806137391,0.3333333333333333,0.5625,0.15517241379310345,1.396551724137931,9.0,90.28200000000001,0.3499999999999943
VER,1,Red Bull Racing,10.0,1.0,MEDIUM,10.0,1.0,1,90.506,18.414,38.75,33.342,2023,Abu Dhabi Grand Prix,R,208.67062314540055,305.0,64.62019161371984,63.240356083086056,42.734421108655205,0.14540059347181,10068.26112759644,5.344213649851632,0.0,1.0,90.632,90.55900000000001,0.11599999999999966,0.06912452531477978,206.97050147492627,-0.4193794774546973,305.0,0.0,66.309916637124,0.7935081740814667,62.87315634218289,0.6439896755162309,42.82963173095483,0.16840622474671108,0.1622418879056047,0.007479983143699992,10026.702064896755,-1.0122208175307605,5.292035398230088,-0.07701222081753034,0.0,0.0,0.6976213653603016,52.67249675864289,0.02063987343615371,0.0,0.06912452531477978,0.37037037037037035,0.625,0.1724137931034483,1.7241379310344829,10.0,90.28200000000001,0.22399999999998954
