Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,Position,LapTime,Sector1Time,Sector2Time,Sector3Time,TrackStatus,year,gp,session_code,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
LEC,16,Ferrari,48.0,2.0,MEDIUM,4.0,7.0,76.971,20.258,36.215,20.498,1,2023,Monaco Grand Prix,R,0 days 02:03:42.963000,25.1,42.0,1013.4,False,36.0,145,1.0
LEC,16,Ferrari,49.0,2.0,MEDIUM,5.0,7.0,76.283,19.849,36.039,20.395,1,2023,Monaco Grand Prix,R,0 days 02:05:42.976000,25.0,42.0,1013.2,False,35.8,163,1.0
LEC,16,Ferrari,50.0,2.0,MEDIUM,6.0,7.0,75.956,19.73,35.934,20.292,1,2023,Monaco Grand Prix,R,0 days 02:06:42.975000,25.0,43.0,1013.4,False,35.8,158,0.6
LEC,16,Ferrari,51.0,2.0,MEDIUM,7.0,7.0,77.017,19.743,36.789,20.485,1,2023,Monaco Grand Prix,R,0 days 02:07:42.974000,25.0,43.0,1013.2,False,35.7,130,1.1
LEC,16,Ferrari,52.0,2.0,MEDIUM,8.0,7.0,83.243,20.416,40.527,22.3,1,2023,Monaco Grand Prix,R,0 days 02:09:42.972000,25.0,42.0,1013.2,False,35.3,97,0.5
LEC,16,Ferrari,53.0,2.0,MEDIUM,9.0,7.0,93.259,23.978,46.954,22.327,1,2023,Monaco Grand Prix,R,0 days 02:10:42.971000,24.9,42.0,1013.2,False,35.2,172,1.2
LEC,16,Ferrari,54.0,2.0,MEDIUM,10.0,4.0,95.725,24.155,48.21,23.36,1,2023,Monaco Grand Prix,R,0 days 02:11:42.970000,24.8,42.0,1013.2,True,35.1,75,0.6
LEC,16,Ferrari,55.0,2.0,MEDIUM,11.0,6.0,129.246,26.046,57.053,46.147,12,2023,Monaco Grand Prix,R,0 days 02:13:42.967000,24.7,43.0,1013.2,True,34.7,0,0.8
LEC,16,Ferrari,56.0,3.0,INTERMEDIATE,1.0,6.0,103.008,28.371,48.266,26.371,21,2023,Monaco Grand Prix,R,0 days 02:15:42.965000,24.6,44.0,1013.2,True,34.0,201,0.8
LEC,16,Ferrari,57.0,3.0,INTERMEDIATE,2.0,6.0,103.373,27.887,48.976,26.51,1,2023,Monaco Grand Prix,R,0 days 02:17:42.979000,24.3,48.0,1013.2,True,32.8,276,0.5
LEC,16,Ferrari,58.0,3.0,INTERMEDIATE,3.0,6.0,103.473,27.016,48.235,28.222,12,2023,Monaco Grand Prix,R,0 days 02:19:43.039000,24.0,51.0,1013.2,True,31.3,0,1.2
LEC,16,Ferrari,59.0,3.0,INTERMEDIATE,4.0,6.0,102.305,26.895,48.94,26.47,12,2023,Monaco Grand Prix,R,0 days 02:20:42.976000,24.0,52.0,1013.2,True,30.1,127,0.6
LEC,16,Ferrari,60.0,3.0,INTERMEDIATE,5.0,6.0,102.852,27.831,48.554,26.467,21,2023,Monaco Grand Prix,R,0 days 02:22:42.973000,23.9,51.0,1013.2,True,29.6,189,1.2
LEC,16,Ferrari,61.0,3.0,INTERMEDIATE,6.0,6.0,102.262,26.763,48.957,26.542,12,2023,Monaco Grand Prix,R,0 days 02:24:43.065000,23.6,58.0,1013.2,True,29.2,154,1.3
LEC,16,Ferrari,62.0,3.0,INTERMEDIATE,7.0,6.0,101.144,26.479,48.276,26.389,1,2023,Monaco Grand Prix,R,0 days 02:26:42.969000,23.5,62.0,1013.2,True,28.4,132,1.3
LEC,16,Ferrari,63.0,3.0,INTERMEDIATE,8.0,6.0,100.396,26.59,47.692,26.114,1,2023,Monaco Grand Prix,R,0 days 02:27:42.968000,23.3,62.0,1013.2,True,28.2,146,1.8
LEC,16,Ferrari,64.0,3.0,INTERMEDIATE,9.0,6.0,99.223,26.207,47.418,25.598,1,2023,Monaco Grand Prix,R,0 days 02:29:42.981000,23.0,65.0,1013.2,True,27.7,146,1.7
LEC,16,Ferrari,65.0,3.0,INTERMEDIATE,10.0,6.0,98.481,25.992,46.864,25.625,1,2023,Monaco Grand Prix,R,0 days 02:31:42.979000,23.1,67.0,1013.2,True,27.4,134,1.6
LEC,16,Ferrari,66.0,3.0,INTERMEDIATE,11.0,6.0,95.05,25.127,45.723,24.2,1,2023,Monaco Grand Prix,R,0 days 02:32:42.978000,23.1,66.0,1013.2,True,27.4,146,1.6
LEC,16,Ferrari,67.0,3.0,INTERMEDIATE,12.0,6.0,94.515,24.831,45.536,24.148,1,2023,Monaco Grand Prix,R,0 days 02:34:42.992000,23.1,65.0,1013.2,True,27.4,152,1.7
LEC,16,Ferrari,68.0,3.0,INTERMEDIATE,13.0,6.0,93.903,24.763,45.594,23.546,12,2023,Monaco Grand Prix,R,0 days 02:35:42.975000,23.1,65.0,1013.2,True,27.6,136,1.7
LEC,16,Ferrari,69.0,3.0,INTERMEDIATE,14.0,6.0,95.087,25.475,45.972,23.64,21,2023,Monaco Grand Prix,R,0 days 02:37:42.973000,23.3,63.0,1013.2,False,27.8,138,2.0
LEC,16,Ferrari,70.0,3.0,INTERMEDIATE,15.0,6.0,92.309,24.969,44.243,23.097,1,2023,Monaco Grand Prix,R,0 days 02:38:43.003000,23.4,62.0,1013.2,False,28.1,151,1.6
LEC,16,Ferrari,71.0,3.0,INTERMEDIATE,16.0,6.0,90.198,24.104,43.646,22.448,1,2023,Monaco Grand Prix,R,0 days 02:40:42.970000,23.5,62.0,1013.0,False,28.7,148,1.7
LEC,16,Ferrari,72.0,3.0,INTERMEDIATE,17.0,6.0,88.677,23.586,43.156,21.935,1,2023,Monaco Grand Prix,R,0 days 02:42:42.999000,23.6,58.0,1013.0,False,29.2,136,2.0
LEC,16,Ferrari,73.0,3.0,INTERMEDIATE,18.0,6.0,89.177,23.576999999999998,43.252,22.348,1,2023,Monaco Grand Prix,R,0 days 02:43:43.013000,23.7,57.0,1013.0,False,29.6,139,1.3
LEC,16,Ferrari,74.0,3.0,INTERMEDIATE,19.0,6.0,87.848,23.443,42.475,21.93,1,2023,Monaco Grand Prix,R,0 days 02:44:43.012000,23.8,57.0,1013.0,False,30.0,138,1.3
LEC,16,Ferrari,75.0,3.0,INTERMEDIATE,20.0,6.0,86.923,22.925,42.079,21.919,1,2023,Monaco Grand Prix,R,0 days 02:46:43.026000,23.8,56.0,1013.0,False,30.3,146,1.5
LEC,16,Ferrari,76.0,3.0,INTERMEDIATE,21.0,6.0,86.435,22.557,41.756,22.122,1,2023,Monaco Grand Prix,R,0 days 02:47:43.040000,23.9,57.0,1013.0,False,30.4,138,1.5
LEC,16,Ferrari,77.0,3.0,INTERMEDIATE,22.0,6.0,85.965,22.517,41.361,22.087,1,2023,Monaco Grand Prix,R,0 days 02:49:43.069000,24.0,59.0,1012.9,False,30.7,144,1.3
LEC,16,Ferrari,78.0,3.0,INTERMEDIATE,23.0,6.0,86.939,22.719,41.606,22.614,1,2023,Monaco Grand Prix,R,0 days 02:50:43.068000,23.9,58.0,1012.9,False,30.7,135,1.5
STR,18,Aston Martin,1.0,1.0,HARD,2.0,17.0,99.562,,46.215,21.708,12,2023,Monaco Grand Prix,R,0 days 01:02:42.715000,25.2,44.0,1013.4,False,43.1,153,0.8
STR,18,Aston Martin,2.0,1.0,HARD,3.0,17.0,79.989,21.136,37.566,21.287,1,2023,Monaco Grand Prix,R,0 days 01:04:42.729000,25.2,45.0,1013.5,False,42.8,66,0.8
STR,18,Aston Martin,3.0,1.0,HARD,4.0,17.0,79.928,21.084,37.647,21.197,1,2023,Monaco Grand Prix,R,0 days 01:05:42.712000,25.3,45.0,1013.4,False,42.8,18,1.0
STR,18,Aston Martin,4.0,1.0,HARD,5.0,17.0,79.998,20.912,37.597,21.489,1,2023,Monaco Grand Prix,R,0 days 01:06:42.711000,25.4,45.0,1013.5,False,42.8,115,1.0
STR,18,Aston Martin,5.0,1.0,HARD,6.0,17.0,80.438,21.031,37.678,21.729,1,2023,Monaco Grand Prix,R,0 days 01:07:42.710000,25.5,44.0,1013.5,False,42.4,161,1.3
STR,18,Aston Martin,6.0,1.0,HARD,7.0,17.0,79.785,21.001,37.529,21.255,1,2023,Monaco Grand Prix,R,0 days 01:09:42.723000,25.4,44.0,1013.5,False,41.6,76,0.8
STR,18,Aston Martin,7.0,1.0,HARD,8.0,17.0,79.417,20.94,37.318,21.159,1,2023,Monaco Grand Prix,R,0 days 01:10:42.722000,25.4,44.0,1013.5,False,41.4,50,0.6
STR,18,Aston Martin,8.0,1.0,HARD,9.0,17.0,78.733,20.768,36.987,20.978,1,2023,Monaco Grand Prix,R,0 days 01:11:42.721000,25.4,44.0,1013.5,False,40.9,359,0.8
STR,18,Aston Martin,9.0,1.0,HARD,10.0,17.0,78.659,20.832,36.826,21.001,1,2023,Monaco Grand Prix,R,0 days 01:13:42.719000,25.5,43.0,1013.5,False,41.2,140,1.2
STR,18,Aston Martin,10.0,1.0,HARD,11.0,17.0,79.893,21.109,37.363,21.421,1,2023,Monaco Grand Prix,R,0 days 01:14:42.718000,25.5,42.0,1013.5,False,40.9,137,2.2
STR,18,Aston Martin,11.0,1.0,HARD,12.0,17.0,79.758,21.188,37.322,21.248,12,2023,Monaco Grand Prix,R,0 days 01:15:42.717000,25.4,43.0,1013.5,False,40.2,142,1.2
STR,18,Aston Martin,12.0,1.0,HARD,13.0,17.0,80.639,21.77,37.351,21.518,21,2023,Monaco Grand Prix,R,0 days 01:17:42.715000,25.3,44.0,1013.5,False,40.0,0,1.7
STR,18,Aston Martin,13.0,1.0,HARD,14.0,17.0,80.847,21.42,37.852,21.575,1,2023,Monaco Grand Prix,R,0 days 01:18:42.714000,25.4,43.0,1013.5,False,40.1,136,0.6
STR,18,Aston Martin,14.0,1.0,HARD,15.0,17.0,80.295,21.112,37.838,21.345,12,2023,Monaco Grand Prix,R,0 days 01:19:42.713000,25.4,43.0,1013.5,False,40.1,146,1.2
STR,18,Aston Martin,15.0,1.0,HARD,16.0,17.0,80.203,21.08,37.817,21.306,1,2023,Monaco Grand Prix,R,0 days 01:21:42.742000,25.3,44.0,1013.7,False,39.9,134,1.6
STR,18,Aston Martin,16.0,1.0,HARD,17.0,17.0,80.545,21.116,38.006,21.423,1,2023,Monaco Grand Prix,R,0 days 01:22:42.710000,25.3,44.0,1013.5,False,39.5,129,0.8
STR,18,Aston Martin,17.0,1.0,HARD,18.0,16.0,81.17,21.142,38.489,21.539,1,2023,Monaco Grand Prix,R,0 days 01:23:42.724000,25.3,44.0,1013.5,False,39.5,168,0.8
STR,18,Aston Martin,18.0,1.0,HARD,19.0,15.0,77.769,20.371,36.547,20.851,1,2023,Monaco Grand Prix,R,0 days 01:25:42.722000,25.3,43.0,1013.5,False,39.8,104,1.5
STR,18,Aston Martin,19.0,1.0,HARD,20.0,15.0,77.915,20.413,36.609,20.893,1,2023,Monaco Grand Prix,R,0 days 01:26:42.737000,25.3,42.0,1013.5,False,39.9,132,0.6
STR,18,Aston Martin,20.0,1.0,HARD,21.0,15.0,78.061,20.497,36.827,20.737,1,2023,Monaco Grand Prix,R,0 days 01:27:42.751000,25.3,42.0,1013.5,False,39.9,142,1.2
STR,18,Aston Martin,21.0,1.0,HARD,22.0,15.0,78.594,20.819,36.798,20.977,1,2023,Monaco Grand Prix,R,0 days 01:29:42.780000,25.4,43.0,1013.5,False,39.2,154,1.3
STR,18,Aston Martin,22.0,1.0,HARD,23.0,15.0,78.548,20.793,36.863,20.892,1,2023,Monaco Grand Prix,R,0 days 01:30:42.779000,25.4,43.0,1013.5,False,39.1,125,1.6
STR,18,Aston Martin,23.0,1.0,HARD,24.0,15.0,78.927,20.606,37.288,21.033,1,2023,Monaco Grand Prix,R,0 days 01:31:42.794000,25.3,43.0,1013.4,False,39.1,151,1.2
STR,18,Aston Martin,24.0,1.0,HARD,25.0,15.0,78.439,20.755,36.855,20.829,1,2023,Monaco Grand Prix,R,0 days 01:33:42.823000,25.4,42.0,1013.2,False,39.0,140,1.5
STR,18,Aston Martin,25.0,1.0,HARD,26.0,15.0,79.058,20.918,37.074,21.066,1,2023,Monaco Grand Prix,R,0 days 01:34:42.837000,25.4,42.0,1013.4,False,38.8,152,1.8
STR,18,Aston Martin,26.0,1.0,HARD,27.0,15.0,78.926,20.714,37.247,20.965,1,2023,Monaco Grand Prix,R,0 days 01:35:42.852000,25.3,42.0,1013.2,False,38.6,132,1.2
STR,18,Aston Martin,27.0,1.0,HARD,28.0,15.0,79.772,20.951,37.527,21.294,1,2023,Monaco Grand Prix,R,0 days 01:37:42.850000,25.4,42.0,1013.4,False,39.1,158,1.2
STR,18,Aston Martin,28.0,1.0,HARD,29.0,15.0,79.86,20.954,37.653,21.253,1,2023,Monaco Grand Prix,R,0 days 01:38:42.849000,25.4,41.0,1013.2,False,39.1,134,1.0
STR,18,Aston Martin,29.0,1.0,HARD,30.0,15.0,79.831,20.757,37.956,21.118,1,2023,Monaco Grand Prix,R,0 days 01:39:42.848000,25.4,41.0,1013.2,False,38.9,166,0.8
STR,18,Aston Martin,30.0,1.0,HARD,31.0,15.0,79.86,20.828,37.788,21.244,1,2023,Monaco Grand Prix,R,0 days 01:41:42.846000,25.6,41.0,1013.4,False,38.6,168,0.8
STR,18,Aston Martin,31.0,1.0,HARD,32.0,16.0,81.753,20.793,39.621,21.339,1,2023,Monaco Grand Prix,R,0 days 01:42:42.844000,25.6,40.0,1013.4,False,38.4,110,1.0
STR,18,Aston Martin,32.0,1.0,HARD,33.0,16.0,79.387,20.498,37.655,21.234,1,2023,Monaco Grand Prix,R,0 days 01:43:42.843000,25.6,40.0,1013.5,False,38.4,137,1.0
STR,18,Aston Martin,33.0,1.0,HARD,34.0,15.0,80.446,20.789,38.412,21.245,1,2023,Monaco Grand Prix,R,0 days 01:45:42.857000,25.5,41.0,1013.5,False,38.4,147,1.2
STR,18,Aston Martin,34.0,1.0,HARD,35.0,15.0,78.583,20.659,37.046,20.878,1,2023,Monaco Grand Prix,R,0 days 01:46:42.856000,25.5,41.0,1013.4,False,37.9,92,1.0
STR,18,Aston Martin,35.0,1.0,HARD,36.0,15.0,81.072,20.946,37.446,22.68,1,2023,Monaco Grand Prix,R,0 days 01:47:42.870000,25.5,41.0,1013.4,False,37.9,174,1.1
STR,18,Aston Martin,36.0,1.0,HARD,37.0,15.0,79.544,20.358,37.032,22.154,1,2023,Monaco Grand Prix,R,0 days 01:49:42.884000,25.3,41.0,1013.4,False,37.6,145,1.1
STR,18,Aston Martin,37.0,1.0,HARD,38.0,15.0,78.76,20.814,36.935,21.011,1,2023,Monaco Grand Prix,R,0 days 01:50:42.914000,25.3,41.0,1013.2,False,37.5,140,1.3
STR,18,Aston Martin,38.0,1.0,HARD,39.0,15.0,78.424,20.444,37.095,20.885,1,2023,Monaco Grand Prix,R,0 days 01:51:42.897000,25.3,41.0,1013.4,False,36.8,67,0.6
STR,18,Aston Martin,39.0,1.0,HARD,40.0,15.0,78.498,20.304,37.181,21.013,1,2023,Monaco Grand Prix,R,0 days 01:53:42.926000,25.3,41.0,1013.2,False,36.7,143,1.0
STR,18,Aston Martin,40.0,1.0,HARD,41.0,15.0,78.498,20.484,37.151,20.863,1,2023,Monaco Grand Prix,R,0 days 01:54:42.941000,25.3,41.0,1013.4,False,36.8,152,1.2
STR,18,Aston Martin,41.0,1.0,HARD,42.0,15.0,78.574,20.505,37.054,21.015,1,2023,Monaco Grand Prix,R,0 days 01:55:42.940000,25.3,42.0,1013.2,False,36.5,139,1.2
STR,18,Aston Martin,42.0,1.0,HARD,43.0,15.0,78.732,20.497,37.16,21.075,1,2023,Monaco Grand Prix,R,0 days 01:56:42.954000,25.3,41.0,1013.2,False,36.5,109,1.2
STR,18,Aston Martin,43.0,1.0,HARD,44.0,15.0,78.898,20.694,37.276,20.928,1,2023,Monaco Grand Prix,R,0 days 01:58:42.968000,25.2,42.0,1013.4,False,36.3,155,1.1
STR,18,Aston Martin,44.0,1.0,HARD,45.0,15.0,78.533,20.277,37.15,21.106,1,2023,Monaco Grand Prix,R,0 days 01:59:42.967000,25.2,42.0,1013.4,False,36.3,0,0.0
STR,18,Aston Martin,45.0,1.0,HARD,46.0,15.0,78.374,20.145,36.972,21.257,1,2023,Monaco Grand Prix,R,0 days 02:00:42.981000,25.1,43.0,1013.4,False,36.1,153,0.8
STR,18,Aston Martin,46.0,1.0,HARD,47.0,15.0,78.723,20.422,37.13,21.171,1,2023,Monaco Grand Prix,R,0 days 02:02:42.979000,25.0,43.0,1013.4,False,36.0,70,0.8
STR,18,Aston Martin,47.0,1.0,HARD,48.0,15.0,79.033,20.311,37.482,21.24,1,2023,Monaco Grand Prix,R,0 days 02:03:42.963000,25.1,42.0,1013.4,False,36.0,145,1.0
STR,18,Aston Martin,48.0,1.0,HARD,49.0,15.0,78.573,20.278,37.269,21.026,1,2023,Monaco Grand Prix,R,0 days 02:04:42.977000,25.0,42.0,1013.2,False,35.9,128,2.0
STR,18,Aston Martin,49.0,1.0,HARD,50.0,15.0,78.418,20.232,37.133,21.053,1,2023,Monaco Grand Prix,R,0 days 02:06:42.975000,25.0,43.0,1013.4,False,35.8,158,0.6
STR,18,Aston Martin,50.0,1.0,HARD,51.0,15.0,80.218,20.449,38.377,21.392,1,2023,Monaco Grand Prix,R,0 days 02:07:42.974000,25.0,43.0,1013.2,False,35.7,130,1.1
STR,18,Aston Martin,51.0,1.0,HARD,52.0,19.0,104.501,21.097,43.922,39.482,1,2023,Monaco Grand Prix,R,0 days 02:08:42.973000,25.0,43.0,1013.4,False,35.7,0,0.4
STR,18,Aston Martin,52.0,2.0,INTERMEDIATE,1.0,17.0,92.189,26.112,42.828,23.249,1,2023,Monaco Grand Prix,R,0 days 02:10:42.971000,24.9,42.0,1013.2,False,35.2,172,1.2
STR,18,Aston Martin,53.0,2.0,INTERMEDIATE,2.0,16.0,96.321,24.089,47.082,25.15,1,2023,Monaco Grand Prix,R,0 days 02:12:42.968000,24.7,42.0,1013.2,True,34.9,133,0.8
SAR,2,Williams,1.0,1.0,MEDIUM,1.0,15.0,97.689,,44.183,21.567,12,2023,Monaco Grand Prix,R,0 days 01:02:42.715000,25.2,44.0,1013.4,False,43.1,153,0.8
SAR,2,Williams,2.0,1.0,MEDIUM,2.0,15.0,79.658,21.209,37.307,21.142,1,2023,Monaco Grand Prix,R,0 days 01:03:42.714000,25.2,44.0,1013.4,False,43.1,48,1.0
SAR,2,Williams,3.0,1.0,MEDIUM,3.0,15.0,80.219,21.279,37.588,21.352,1,2023,Monaco Grand Prix,R,0 days 01:05:42.712000,25.3,45.0,1013.4,False,42.8,18,1.0
SAR,2,Williams,4.0,1.0,MEDIUM,4.0,15.0,80.246,21.243,37.688,21.315,1,2023,Monaco Grand Prix,R,0 days 01:06:42.711000,25.4,45.0,1013.5,False,42.8,115,1.0
SAR,2,Williams,5.0,1.0,MEDIUM,5.0,15.0,80.214,21.315,37.65,21.249,1,2023,Monaco Grand Prix,R,0 days 01:07:42.710000,25.5,44.0,1013.5,False,42.4,161,1.3
SAR,2,Williams,6.0,1.0,MEDIUM,6.0,15.0,79.312,20.965,37.272,21.075,1,2023,Monaco Grand Prix,R,0 days 01:09:42.723000,25.4,44.0,1013.5,False,41.6,76,0.8
SAR,2,Williams,7.0,1.0,MEDIUM,7.0,15.0,79.239,20.906,37.228,21.105,1,2023,Monaco Grand Prix,R,0 days 01:10:42.722000,25.4,44.0,1013.5,False,41.4,50,0.6
SAR,2,Williams,8.0,1.0,MEDIUM,8.0,15.0,78.947,20.916,37.061,20.97,1,2023,Monaco Grand Prix,R,0 days 01:11:42.721000,25.4,44.0,1013.5,False,40.9,359,0.8
SAR,2,Williams,9.0,1.0,MEDIUM,9.0,15.0,79.529,20.967,37.227,21.335,1,2023,Monaco Grand Prix,R,0 days 01:13:42.719000,25.5,43.0,1013.5,False,41.2,140,1.2
SAR,2,Williams,10.0,1.0,MEDIUM,10.0,15.0,80.334,21.155,37.753,21.426,1,2023,Monaco Grand Prix,R,0 days 01:14:42.718000,25.5,42.0,1013.5,False,40.9,137,2.2
SAR,2,Williams,11.0,1.0,MEDIUM,11.0,15.0,80.089,21.219,37.432,21.438,12,2023,Monaco Grand Prix,R,0 days 01:15:42.717000,25.4,43.0,1013.5,False,40.2,142,1.2
SAR,2,Williams,12.0,1.0,MEDIUM,12.0,15.0,80.638,21.454,37.515,21.669,21,2023,Monaco Grand Prix,R,0 days 01:17:42.715000,25.3,44.0,1013.5,False,40.0,0,1.7
SAR,2,Williams,13.0,1.0,MEDIUM,13.0,15.0,80.702,21.407,37.698,21.597,1,2023,Monaco Grand Prix,R,0 days 01:18:42.714000,25.4,43.0,1013.5,False,40.1,136,0.6
SAR,2,Williams,14.0,1.0,MEDIUM,14.0,15.0,80.318,21.096,37.875,21.347,12,2023,Monaco Grand Prix,R,0 days 01:19:42.713000,25.4,43.0,1013.5,False,40.1,146,1.2
SAR,2,Williams,15.0,1.0,MEDIUM,15.0,15.0,80.28,21.129,37.797,21.354,1,2023,Monaco Grand Prix,R,0 days 01:21:42.742000,25.3,44.0,1013.7,False,39.9,134,1.6
SAR,2,Williams,16.0,1.0,MEDIUM,16.0,15.0,80.471,21.118,37.911,21.442,1,2023,Monaco Grand Prix,R,0 days 01:22:42.710000,25.3,44.0,1013.5,False,39.5,129,0.8
SAR,2,Williams,17.0,1.0,MEDIUM,17.0,18.0,83.236,21.151,39.053,23.032,1,2023,Monaco Grand Prix,R,0 days 01:23:42.724000,25.3,44.0,1013.5,False,39.5,168,0.8
SAR,2,Williams,18.0,1.0,MEDIUM,18.0,17.0,81.41,21.806,38.146,21.458,1,2023,Monaco Grand Prix,R,0 days 01:25:42.722000,25.3,43.0,1013.5,False,39.8,104,1.5
SAR,2,Williams,19.0,1.0,MEDIUM,19.0,18.0,82.328,21.801,39.024,21.503,1,2023,Monaco Grand Prix,R,0 days 01:26:42.737000,25.3,42.0,1013.5,False,39.9,132,0.6
SAR,2,Williams,20.0,1.0,MEDIUM,20.0,20.0,97.211,21.255,37.766,38.19,1,2023,Monaco Grand Prix,R,0 days 01:28:42.766000,25.3,43.0,1013.5,False,39.7,91,2.0
SAR,2,Williams,21.0,2.0,HARD,1.0,20.0,81.646,23.847,37.029,20.77,1,2023,Monaco Grand Prix,R,0 days 01:29:42.780000,25.4,43.0,1013.5,False,39.2,154,1.3
SAR,2,Williams,22.0,2.0,HARD,2.0,20.0,77.483,20.384,36.655,20.444,1,2023,Monaco Grand Prix,R,0 days 01:31:42.794000,25.3,43.0,1013.4,False,39.1,151,1.2
SAR,2,Williams,23.0,2.0,HARD,3.0,20.0,98.195,20.425,36.517,41.253,1,2023,Monaco Grand Prix,R,0 days 01:32:42.808000,25.4,42.0,1013.4,False,39.0,141,1.1
SAR,2,Williams,24.0,3.0,SOFT,1.0,20.0,80.682,23.238,36.623,20.821,1,2023,Monaco Grand Prix,R,0 days 01:33:42.823000,25.4,42.0,1013.2,False,39.0,140,1.5
SAR,2,Williams,25.0,3.0,SOFT,2.0,20.0,77.894,20.358,36.709,20.826999999999998,1,2023,Monaco Grand Prix,R,0 days 01:35:42.852000,25.3,42.0,1013.2,False,38.6,132,1.2
SAR,2,Williams,26.0,3.0,SOFT,3.0,20.0,78.033,20.251,36.851,20.931,1,2023,Monaco Grand Prix,R,0 days 01:36:42.851000,25.3,42.0,1013.2,False,38.8,131,0.6
SAR,2,Williams,27.0,3.0,SOFT,4.0,20.0,77.875,20.495,36.586,20.794,1,2023,Monaco Grand Prix,R,0 days 01:37:42.850000,25.4,42.0,1013.4,False,39.1,158,1.2
SAR,2,Williams,28.0,3.0,SOFT,5.0,20.0,77.74,20.302,36.526,20.912,1,2023,Monaco Grand Prix,R,0 days 01:39:42.848000,25.4,41.0,1013.2,False,38.9,166,0.8
SAR,2,Williams,29.0,3.0,SOFT,6.0,20.0,77.753,20.337,36.57,20.846,1,2023,Monaco Grand Prix,R,0 days 01:40:42.847000,25.5,41.0,1013.2,False,38.8,81,1.1
SAR,2,Williams,30.0,3.0,SOFT,7.0,20.0,77.535,20.336,36.511,20.688,1,2023,Monaco Grand Prix,R,0 days 01:41:42.846000,25.6,41.0,1013.4,False,38.6,168,0.8
SAR,2,Williams,31.0,3.0,SOFT,8.0,20.0,77.493,20.29,36.693,20.51,1,2023,Monaco Grand Prix,R,0 days 01:43:42.843000,25.6,40.0,1013.5,False,38.4,137,1.0
SAR,2,Williams,32.0,3.0,SOFT,9.0,20.0,77.302,20.245,36.458,20.599,1,2023,Monaco Grand Prix,R,0 days 01:44:42.842000,25.6,40.0,1013.4,False,38.4,156,1.0
SAR,2,Williams,33.0,3.0,SOFT,10.0,20.0,77.344,20.076,36.682,20.586,1,2023,Monaco Grand Prix,R,0 days 01:45:42.857000,25.5,41.0,1013.5,False,38.4,147,1.2
SAR,2,Williams,34.0,3.0,SOFT,11.0,20.0,77.666,20.124,36.719,20.823,1,2023,Monaco Grand Prix,R,0 days 01:46:42.856000,25.5,41.0,1013.4,False,37.9,92,1.0
SAR,2,Williams,35.0,3.0,SOFT,12.0,20.0,78.638,20.996,36.973,20.669,1,2023,Monaco Grand Prix,R,0 days 01:48:42.869000,25.4,41.0,1013.4,False,37.9,154,1.6
SAR,2,Williams,36.0,3.0,SOFT,13.0,20.0,77.372,20.077,36.605,20.69,1,2023,Monaco Grand Prix,R,0 days 01:49:42.884000,25.3,41.0,1013.4,False,37.6,145,1.1
SAR,2,Williams,37.0,3.0,SOFT,14.0,20.0,77.383,20.092,36.701,20.59,1,2023,Monaco Grand Prix,R,0 days 01:50:42.914000,25.3,41.0,1013.2,False,37.5,140,1.3
SAR,2,Williams,38.0,3.0,SOFT,15.0,20.0,80.017,20.174,38.912,20.931,1,2023,Monaco Grand Prix,R,0 days 01:52:42.912000,25.3,41.0,1013.4,False,36.8,158,1.2
SAR,2,Williams,39.0,3.0,SOFT,16.0,20.0,81.035,20.252,38.683,22.1,1,2023,Monaco Grand Prix,R,0 days 01:53:42.926000,25.3,41.0,1013.2,False,36.7,143,1.0
SAR,2,Williams,40.0,3.0,SOFT,17.0,20.0,79.469,21.16,37.267,21.042,1,2023,Monaco Grand Prix,R,0 days 01:54:42.941000,25.3,41.0,1013.4,False,36.8,152,1.2
SAR,2,Williams,41.0,3.0,SOFT,18.0,20.0,78.519,20.303,37.322,20.894,1,2023,Monaco Grand Prix,R,0 days 01:56:42.954000,25.3,41.0,1013.2,False,36.5,109,1.2
SAR,2,Williams,42.0,3.0,SOFT,19.0,20.0,78.625,20.348,37.218,21.059,1,2023,Monaco Grand Prix,R,0 days 01:57:42.969000,25.2,42.0,1013.4,False,36.4,151,0.8
SAR,2,Williams,43.0,3.0,SOFT,20.0,20.0,78.773,20.334,37.236,21.203,1,2023,Monaco Grand Prix,R,0 days 01:58:42.968000,25.2,42.0,1013.4,False,36.3,155,1.1
SAR,2,Williams,44.0,3.0,SOFT,21.0,20.0,82.125,22.996,37.774,21.355,1,2023,Monaco Grand Prix,R,0 days 02:00:42.981000,25.1,43.0,1013.4,False,36.1,153,0.8
SAR,2,Williams,45.0,3.0,SOFT,22.0,20.0,79.618,20.607,37.746,21.265,1,2023,Monaco Grand Prix,R,0 days 02:01:42.980000,25.0,43.0,1013.2,False,36.1,131,0.8
SAR,2,Williams,46.0,3.0,SOFT,23.0,20.0,79.028,20.584,37.387,21.057,1,2023,Monaco Grand Prix,R,0 days 02:02:42.979000,25.0,43.0,1013.4,False,36.0,70,0.8
SAR,2,Williams,47.0,3.0,SOFT,24.0,20.0,78.91,20.471,37.464,20.975,1,2023,Monaco Grand Prix,R,0 days 02:04:42.977000,25.0,42.0,1013.2,False,35.9,128,2.0
