year,gp,session_code,Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,Position,TrackStatus,LapTime,PitOutTime,PitInTime,Deleted,speed_mean,speed_max,speed_std,throttle_mean,throttle_std,brake_ratio,rpm_mean,gear_mean,drs_ratio,avg_distance_to_car_ahead,dirty_air_pct,dirty_air_score_mean,cornering_intensity,brake_pressure_mean,accel_proxy_std,AirTemp,TrackTemp,Humidity,Pressure,Rainfall,WindSpeed,WindDirection,is_sc,is_vsc,is_yellow,quali_position,grid_position,gap_to_pole_ms
2026,Miami Grand Prix,R,ALO,14,Aston Martin,39,1.0,MEDIUM,39.0,15.0,1,96.394,,,False,199.12816531028514,312.0,79.398061826834,63.231006284314155,41.71287476331995,0.1918918918918919,10177.124668305003,4.624324324324324,0.0,485.4759614513984,0.0,0.0,0.03960340825944424,19.18918918918919,5.906713637661001,27.9,38.5,66.7,1015.4,0.0,2.3,271.0,0,0,0,17.0,17.0,3300.0
2026,Miami Grand Prix,R,ALO,14,Aston Martin,40,1.0,MEDIUM,40.0,15.0,1,97.717,,,False,194.66388252093734,325.0,81.29432059227449,56.361641668368165,43.4161158774655,0.20713305898491083,10041.401473342983,4.5116598079561046,0.0,174.60029591707203,0.27709190672153633,0.15860345247545724,0.04015942659301895,20.713305898491083,4.58939630844327,27.9,39.2,67.3,1015.4,0.0,1.5,271.0,0,0,0,17.0,17.0,3300.0
2026,Miami Grand Prix,R,ALO,14,Aston Martin,41,1.0,MEDIUM,41.0,15.0,1,101.789,,0 days 02:07:44.258000,False,189.32982605290903,314.0,81.83685686758456,58.5550820095243,41.971589324260805,0.22020725388601037,9884.890990134372,4.436528497409326,0.0,368.6193814128368,0.0,0.0,0.05944014218970531,22.020725388601036,4.7616106481806675,28.0,39.1,67.7,1015.4,0.0,1.5,348.0,0,0,0,17.0,17.0,3300.0
2026,Miami Grand Prix,R,ALO,14,Aston Martin,42,2.0,SOFT,1.0,16.0,1,109.347,0 days 02:08:07.560000,,False,175.2672258345433,323.0,92.68478335789023,56.561963718061875,40.876559459321506,0.20168067226890757,9395.921858969123,4.213685474189676,0.0,425.39718851605767,0.008403361344537815,0.0060421506284647234,0.0790963352515445,20.168067226890756,4.066241707031267,28.1,38.9,67.4,1015.4,0.0,0.0,0.0,0,0,0,17.0,17.0,3300.0
2026,Miami Grand Prix,R,ALO,14,Aston Martin,43,2.0,SOFT,2.0,16.0,1,95.55,,,False,201.1335641353298,323.0,79.6994455600381,59.11005559503229,43.365434724946304,0.20277777777777778,10146.59221155919,4.6875,0.0,236.01056132635688,0.006944444444444444,0.015132626047479657,0.040188265918425774,20.27777777777778,4.624797489081705,28.1,38.2,67.2,1015.4,0.0,0.4,262.0,0,0,0,17.0,17.0,3300.0
2026,Miami Grand Prix,R,ALO,14,Aston Martin,44,2.0,SOFT,3.0,16.0,1,93.512,,,True,205.34216477847093,327.0,85.77648791271385,62.02337824606391,42.34431127493575,0.21549295774647886,10275.021366001416,4.7873239436619714,0.0,53.385608164985506,0.9154929577464789,0.5551199319584541,0.04127659000909917,21.549295774647888,5.302600580881884,27.9,38.0,67.5,1015.4,0.0,1.2,318.0,0,0,0,17.0,17.0,3300.0
2026,Miami Grand Prix,R,ALO,14,Aston Martin,45,2.0,SOFT,4.0,16.0,1,94.594,,,False,202.607054559213,326.0,84.57327053378835,59.9308443482392,43.01978123474867,0.2050561797752809,10182.16386294821,4.734550561797753,0.0,54.748060944332885,0.875,0.5439360661727046,0.04138296160720912,20.50561797752809,4.870094773460622,27.9,37.8,67.9,1015.4,0.0,1.6,278.0,0,0,0,17.0,17.0,3300.0
2026,Miami Grand Prix,R,ALO,14,Aston Martin,46,2.0,SOFT,5.0,16.0,12,96.389,,,True,199.29364857881387,338.0,89.72355543955454,57.891276487617326,43.13932501275149,0.211781206171108,10099.073463221728,4.608695652173913,0.0,102.14132860601411,0.5539971949509116,0.44414579564465534,0.05755554539528485,21.1781206171108,5.145734941244107,27.8,37.0,68.6,1015.4,0.0,2.6,334.0,0,0,0,17.0,17.0,3300.0
2026,Miami Grand Prix,R,ALO,14,Aston Martin,47,2.0,SOFT,6.0,16.0,1,96.191,,,False,201.46929591941327,333.0,85.35433630870138,57.835245772510135,43.40561166402372,0.19121813031161472,10244.544324235052,4.613314447592068,0.0,116.3918572627969,0.7110481586402266,0.5861424839253803,0.041271603857515354,19.121813031161473,4.789314864126284,27.6,37.0,68.1,1015.3,0.0,0.7,192.0,0,0,0,17.0,17.0,3300.0
2026,Miami Grand Prix,R,ALO,14,Aston Martin,48,2.0,SOFT,7.0,16.0,1,96.765,,,False,198.74276125454466,327.0,85.14136416711284,56.59929791433267,43.263975603951685,0.16759002770083103,10033.308342721506,4.64404432132964,0.0,260.6414744506644,0.5083102493074793,0.44846839714010334,0.04031872179374921,16.759002770083104,4.849422081965756,27.8,36.7,67.4,1015.3,0.0,1.0,155.0,0,0,1,17.0,17.0,3300.0
2026,Miami Grand Prix,R,ALO,14,Aston Martin,49,2.0,SOFT,8.0,16.0,1,97.677,,,False,198.78910430559665,337.0,83.2669140122025,55.25445983427609,43.92531376060338,0.1774193548387097,10139.20436442272,4.59005376344086,0.0,170.11864070710308,0.7419354838709677,0.629183471165399,0.03926952554497866,17.741935483870968,4.409267788496589,27.7,37.1,68.1,1015.2,0.0,1.0,52.0,0,0,0,17.0,17.0,3300.0
2026,Miami Grand Prix,R,ALO,14,Aston Martin,50,2.0,SOFT,9.0,16.0,1,96.116,,,False,201.9510245433335,328.0,83.76064679136041,58.50433314470708,43.64056277336611,0.19262295081967212,10220.652493642097,4.674863387978142,0.0,29.237630034405733,0.9699453551912568,0.760791914099556,0.040314894052170494,19.262295081967213,4.673168772549565,27.8,36.3,68.2,1015.1,0.0,0.9,178.0,0,0,0,17.0,17.0,3300.0
2026,Miami Grand Prix,R,ALO,14,Aston Martin,51,2.0,SOFT,10.0,15.0,1,95.159,,,False,202.71691480790756,345.0,87.26721723569267,60.6502867104347,43.09837624381068,0.18944519621109607,10174.205683709604,4.706359945872801,0.0,68.72426767665068,0.7780784844384303,0.6600145885161115,0.04799070756870735,18.944519621109606,4.877346254019038,27.7,37.0,68.8,1015.2,0.0,0.6,256.0,0,0,0,17.0,17.0,3300.0
2026,Miami Grand Prix,R,ALO,14,Aston Martin,52,2.0,SOFT,11.0,15.0,1,95.091,,,False,201.27299209441975,309.0,79.08567783864554,61.82468591592558,42.75886761377869,0.18118948824343015,10157.379173774394,4.753803596127248,0.0,308.91211724861904,0.0,0.0,0.04029400312380203,18.118948824343015,4.618185227248344,27.8,37.2,68.2,1015.2,0.0,0.4,32.0,0,0,0,17.0,17.0,3300.0
2026,Miami Grand Prix,R,ALO,14,Aston Martin,53,2.0,SOFT,12.0,15.0,1,95.015,,,False,200.71364584679867,306.0,78.61247900325131,61.51504350373608,42.99952893862551,0.1906779661016949,10221.48688113878,4.656779661016949,0.0,403.77271612124486,0.0,0.0,0.04127825647700423,19.06779661016949,4.804617564694329,27.5,37.2,68.2,1015.2,0.0,0.4,32.0,0,0,0,17.0,17.0,3300.0
2026,Miami Grand Prix,R,ALO,14,Aston Martin,54,2.0,SOFT,13.0,15.0,1,94.97,,,False,203.86746032414553,306.0,78.62056805820052,61.87338812975038,43.77974666549617,0.17048710601719197,10381.285061077408,4.637535816618911,0.0,484.8889560568424,0.0,0.0,0.06841981101452109,17.048710601719197,4.829020385211986,27.8,36.9,68.4,1015.1,0.0,0.4,291.0,0,0,0,17.0,17.0,3300.0
2026,Miami Grand Prix,R,ALO,14,Aston Martin,55,2.0,SOFT,14.0,15.0,12,94.944,,,False,201.9187250924014,304.0,78.9245567062607,62.40159546780379,42.99532099163522,0.1529745042492918,10274.507776581782,4.681303116147308,0.0,591.6280283715485,0.0,0.0,0.041881322397888894,15.297450424929178,4.908261628986958,27.7,37.1,68.2,1015.2,0.0,0.5,16.0,0,0,0,17.0,17.0,3300.0
