year,gp,session_code,Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,Position,TrackStatus,LapTime,PitOutTime,PitInTime,Deleted,speed_mean,speed_max,speed_std,throttle_mean,throttle_std,brake_ratio,rpm_mean,gear_mean,drs_ratio,AirTemp,TrackTemp,Humidity,Pressure,Rainfall,WindSpeed,WindDirection,is_sc,is_vsc,is_yellow,quali_position,grid_position,gap_to_pole_ms
2026,Japanese Grand Prix,R,ALB,23,Williams,1,1.0,MEDIUM,1.0,17.0,1,105.225,,,False,202.00515463917526,292.0,69.4037356799518,74.05927835051547,40.0910989946562,0.6082474226804123,10471.64175257732,4.801546391752577,0.0,18.8,36.7,55.5,1011.7,0.0,2.1,124.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,2,1.0,MEDIUM,2.0,17.0,1,97.418,,,False,222.58904109589042,305.0,54.590140099252345,74.0027397260274,39.92090384625393,0.5068493150684932,10549.698630136987,5.380821917808219,0.0,18.9,36.7,54.3,1011.7,0.0,1.5,143.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,3,1.0,MEDIUM,3.0,17.0,1,97.464,,,False,222.64054054054054,313.0,55.039261470608956,70.7054054054054,41.422238806242476,0.518918918918919,10265.28108108108,5.5162162162162165,0.0,18.9,36.3,53.9,1011.8,0.0,1.7,120.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,4,1.0,MEDIUM,4.0,18.0,1,98.076,,,False,225.93150684931507,322.0,59.8464906127104,70.36986301369863,41.075281613113354,0.40821917808219177,10493.991780821918,5.501369863013698,0.0,19.0,36.5,54.0,1011.8,0.0,0.4,104.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,5,1.0,MEDIUM,5.0,18.0,1,96.796,,,False,218.25988700564972,327.0,65.3115022340362,65.27401129943503,41.704491945750036,0.3531073446327684,10579.830508474577,5.254237288135593,0.0,19.1,36.4,53.2,1011.8,0.0,2.3,128.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,6,1.0,MEDIUM,6.0,18.0,1,97.307,,,False,215.17983651226157,325.0,67.53732282846713,63.525885558583106,42.432250857178666,0.33787465940054495,10554.683923705723,5.168937329700272,0.0,19.2,36.0,52.0,1011.8,0.0,1.4,95.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,7,1.0,MEDIUM,7.0,18.0,1,97.545,,,False,200.26050420168067,326.0,59.63585126352135,63.826330532212886,41.893968368423714,0.39215686274509803,10496.714285714286,4.607843137254902,0.0,19.1,35.7,51.3,1011.8,0.0,1.3,130.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,8,1.0,MEDIUM,8.0,18.0,1,97.437,,,False,214.80169971671387,325.0,68.52624992600235,62.43059490084986,42.476616213267015,0.31444759206798867,10483.101983002833,5.138810198300283,0.0,19.0,35.4,51.5,1011.8,0.0,1.2,104.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,9,1.0,MEDIUM,9.0,18.0,1,97.212,,,False,210.0284090909091,319.0,65.93175518383643,67.17329545454545,40.86306885130688,0.35795454545454547,10374.1875,4.974431818181818,0.0,19.1,34.6,51.2,1011.7,0.0,2.3,120.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,10,1.0,MEDIUM,10.0,18.0,1,97.235,,,False,210.64166666666668,323.0,67.410329895363,59.68888888888889,43.42499554768325,0.3055555555555556,10520.622222222222,5.091666666666667,0.0,19.0,34.6,51.2,1011.8,0.0,2.0,126.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,11,1.0,MEDIUM,11.0,18.0,1,97.028,,,False,214.60795454545453,314.0,66.08239477733763,62.18465909090909,43.097418209142255,0.36363636363636365,10426.491477272728,5.1647727272727275,0.0,19.1,34.0,50.7,1011.7,0.0,1.5,142.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,12,1.0,MEDIUM,12.0,18.0,1,97.058,,,False,215.4016620498615,316.0,65.7893261986651,65.43213296398892,40.91157766240158,0.3047091412742382,10564.994459833795,5.157894736842105,0.0,19.1,33.7,50.5,1011.9,0.0,1.3,82.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,13,1.0,MEDIUM,13.0,18.0,1,96.733,,,False,216.55371900826447,317.0,64.4916308433734,65.7961432506887,40.979408472866616,0.2231404958677686,10519.093663911846,5.203856749311295,0.0,19.0,33.8,50.6,1011.8,0.0,2.0,151.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,14,1.0,MEDIUM,14.0,18.0,1,97.146,,,False,209.18333333333334,314.0,67.14910652394258,61.21666666666667,42.10191574254312,0.23333333333333334,10350.455555555556,5.083333333333333,0.0,19.0,33.6,50.6,1011.8,0.0,1.2,56.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,15,1.0,MEDIUM,15.0,18.0,1,96.948,,,False,211.30517711171663,315.0,64.36053291550652,62.689373297002724,42.03597823293295,0.23433242506811988,10496.547683923705,5.079019073569483,0.0,18.8,33.2,51.4,1011.6,0.0,1.2,98.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,16,1.0,MEDIUM,16.0,18.0,1,96.879,,,False,214.11204481792717,317.0,65.11121682753311,62.66946778711485,42.18501908057306,0.19327731092436976,10513.781512605043,5.092436974789916,0.0,18.8,33.4,50.8,1011.8,0.0,0.7,44.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,17,1.0,MEDIUM,17.0,17.0,1,96.78,,,False,210.40389972144845,316.0,65.8190008933928,62.289693593314766,41.45819297786207,0.22562674094707522,10476.685236768802,5.036211699164346,0.0,18.9,32.9,47.8,1011.8,0.0,2.6,133.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,18,1.0,MEDIUM,18.0,16.0,1,96.992,,,False,214.93767705382436,312.0,63.21829579320912,64.58073654390935,40.76247539824251,0.16147308781869688,10482.790368271955,5.169971671388102,0.0,18.8,32.8,48.7,1011.7,0.0,1.3,100.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,19,1.0,MEDIUM,19.0,15.0,1,96.592,,,False,213.89635854341736,317.0,65.62613648595607,60.00840336134454,41.77356614010302,0.19887955182072828,10503.008403361344,5.098039215686274,0.0,18.8,32.2,48.5,1011.7,0.0,1.7,24.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,20,1.0,MEDIUM,20.0,13.0,1,96.812,,,False,212.91246684350133,314.0,65.78733693156636,61.734748010610076,42.12132535904849,0.1962864721485411,10515.458885941645,5.076923076923077,0.0,18.7,32.7,49.2,1011.7,0.0,2.2,131.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,21,1.0,MEDIUM,21.0,13.0,12,96.417,,,False,216.30532212885154,311.0,65.37703355566998,63.53781512605042,41.85893711695545,0.19607843137254902,10563.014005602241,5.148459383753502,0.0,18.6,32.2,49.2,1011.7,0.0,1.8,58.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,22,1.0,MEDIUM,22.0,13.0,24,131.647,,0 days 01:40:02.425000,False,156.9307535641548,312.0,60.64065527924552,37.62932790224033,32.14903234898267,0.20773930753564154,9785.623217922606,3.488798370672098,0.0,18.6,32.9,50.4,1011.6,0.0,0.7,163.0,1,0,1,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,23,2.0,HARD,1.0,17.0,4,145.208,0 days 01:40:27.020000,,False,142.11720226843101,302.0,77.0992907331307,41.70132325141777,35.84538580977683,0.22306238185255198,9415.73156899811,3.0793950850661624,0.0,18.5,32.7,51.5,1011.7,0.0,0.4,107.0,1,0,1,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,24,2.0,HARD,2.0,17.0,4,120.292,,,False,172.29464285714286,299.0,77.51644275514269,47.410714285714285,41.63429870934367,0.21428571428571427,9781.497767857143,3.9308035714285716,0.0,18.5,32.9,51.1,1011.7,0.0,1.3,121.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,25,2.0,HARD,3.0,17.0,4,148.665,,,False,141.8136200716846,274.0,68.6742449153917,37.99641577060932,38.083438415730086,0.23476702508960573,9372.548387096775,3.0161290322580645,0.0,18.5,32.8,51.8,1011.7,0.0,1.5,120.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,26,2.0,HARD,4.0,17.0,4,147.78,,,False,142.65413533834587,276.0,55.507627627768464,39.36842105263158,36.79622179986918,0.30639097744360905,9852.917293233082,2.924812030075188,0.0,18.5,32.3,50.7,1011.7,0.0,2.0,106.0,1,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,27,2.0,HARD,5.0,17.0,41,132.369,,,False,157.36831275720164,286.0,43.143946834840555,41.907407407407405,31.535443431793734,0.25102880658436216,10411.960905349793,3.2098765432098766,0.0,18.3,32.2,50.5,1011.7,0.0,2.5,136.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,28,2.0,HARD,6.0,17.0,1,96.86,,,False,212.92520775623268,333.0,68.51595476418893,66.7229916897507,43.529246208375525,0.3407202216066482,10452.257617728532,5.135734072022161,0.0,18.3,32.3,47.7,1011.7,0.0,2.3,122.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,29,2.0,HARD,7.0,17.0,1,96.092,,,False,218.69230769230768,330.0,64.8291550204022,64.87464387464388,41.26944509061271,0.2706552706552707,10468.364672364673,5.076923076923077,0.0,18.3,32.4,47.8,1011.7,0.0,2.2,126.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,30,2.0,HARD,8.0,17.0,1,96.762,,,False,215.30747922437672,332.0,66.98177342892315,60.73407202216067,42.079107738814976,0.21329639889196675,10679.664819944599,5.011080332409972,0.0,18.4,32.1,47.6,1011.7,0.0,0.8,135.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,31,2.0,HARD,9.0,17.0,1,95.72,,,False,217.97759103641457,329.0,65.63321261031933,61.15126050420168,41.976111181522285,0.24089635854341737,10654.641456582633,5.095238095238095,0.0,18.4,32.0,49.7,1011.7,0.0,1.9,129.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,32,2.0,HARD,10.0,17.0,1,95.909,,,False,214.17032967032966,328.0,67.8007012884662,60.6510989010989,42.04663191014753,0.23076923076923078,10608.958791208792,5.052197802197802,0.0,18.5,31.7,49.6,1011.7,0.0,1.4,344.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,33,2.0,HARD,11.0,17.0,1,95.767,,,False,215.47605633802817,325.0,65.97728051174609,62.87323943661972,41.539556254571245,0.22253521126760564,10591.929577464789,5.084507042253521,0.0,18.5,31.5,50.0,1011.7,0.0,1.1,140.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,34,2.0,HARD,12.0,17.0,1,95.598,,,False,215.51724137931035,317.0,63.60973627629984,62.96264367816092,41.44669554578719,0.19827586206896552,10595.683908045978,5.123563218390805,0.0,18.5,31.5,50.2,1011.7,0.0,0.6,188.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,35,2.0,HARD,13.0,17.0,1,95.207,,,False,220.201166180758,316.0,64.49282836809647,63.97959183673469,41.66838091711709,0.20116618075801748,10446.74635568513,5.346938775510204,0.0,18.3,31.4,51.1,1011.6,0.0,2.4,154.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,36,2.0,HARD,14.0,17.0,1,95.138,,,False,217.8135593220339,319.0,67.12163275226052,64.22881355932203,40.5426528835702,0.1864406779661017,10512.062146892655,5.237288135593221,0.0,18.1,31.1,52.4,1011.7,0.0,0.8,170.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,37,2.0,HARD,15.0,17.0,1,95.464,,,False,220.1014084507042,319.0,64.90306438352695,64.10704225352113,40.42926208518338,0.18873239436619718,10460.40281690141,5.304225352112676,0.0,18.0,31.0,53.7,1011.6,0.0,1.5,138.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,38,2.0,HARD,16.0,17.0,1,95.086,,,False,218.1699716713881,321.0,64.81003275525967,63.75070821529745,40.355594911860585,0.17280453257790368,10535.14730878187,5.246458923512748,0.0,17.9,30.7,55.6,1011.6,0.0,0.8,88.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,39,2.0,HARD,17.0,17.0,1,95.036,,,False,215.36974789915968,316.0,65.56888463899196,62.11204481792717,41.5922393841297,0.20728291316526612,10362.072829131652,5.257703081232493,0.0,17.9,31.1,55.8,1011.7,0.0,1.8,119.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,40,2.0,HARD,18.0,17.0,1,94.969,,,False,218.04532577903683,316.0,65.2650033862716,63.26062322946176,41.33228785016217,0.20113314447592068,10499.85835694051,5.263456090651558,0.0,17.8,31.0,55.5,1011.6,0.0,1.0,167.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,41,2.0,HARD,19.0,17.0,1,94.973,,,False,217.0870786516854,317.0,63.91381301831613,64.49719101123596,40.587342687758614,0.16573033707865167,10417.761235955057,5.252808988764045,0.0,17.8,30.7,55.7,1011.6,0.0,0.6,140.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,42,2.0,HARD,20.0,17.0,1,95.7,,,False,214.1943661971831,312.0,65.06875087975764,62.57183098591549,40.694081188953774,0.19154929577464788,10346.56338028169,5.284507042253521,0.0,18.1,30.6,55.4,1011.6,0.0,2.5,153.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,43,2.0,HARD,21.0,17.0,1,95.195,,,False,217.0819209039548,315.0,64.54566919319316,64.16949152542372,40.7648487174778,0.18361581920903955,10419.485875706214,5.259887005649717,0.0,17.9,30.4,57.1,1011.7,0.0,0.9,140.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,44,2.0,HARD,22.0,17.0,1,95.263,,,False,217.97214484679665,316.0,65.18199106619299,64.03621169916434,40.85286753226375,0.17827298050139276,10395.902506963788,5.328690807799443,0.0,17.9,30.5,57.3,1011.7,0.0,0.5,9.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,45,2.0,HARD,23.0,17.0,1,97.604,,0 days 02:20:19.074000,False,211.95988538681948,313.0,66.8297596658728,62.421203438395416,41.087832857092884,0.1833810888252149,10333.143266475645,5.108882521489972,0.0,18.0,30.9,56.5,1011.7,0.0,1.1,129.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,46,3.0,SOFT,1.0,18.0,1,116.651,0 days 02:20:42.087000,0 days 02:22:15.709000,False,175.45215311004785,313.0,80.59070798534046,56.165071770334926,38.91112698794594,0.215311004784689,9958.63875598086,4.1028708133971294,0.0,18.0,30.2,56.6,1011.8,0.0,0.9,104.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,47,4.0,SOFT,2.0,19.0,1,117.5,0 days 02:22:39.712000,0 days 02:24:13.359000,False,176.6512702078522,315.0,81.31292921715203,58.64434180138568,39.45201106916376,0.20092378752886836,9813.108545034642,4.145496535796767,0.0,17.9,30.5,56.8,1011.7,0.0,0.9,38.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,48,5.0,SOFT,3.0,20.0,1,119.619,0 days 02:24:39.312000,0 days 02:26:12.839000,False,173.7219730941704,312.0,82.4410654280204,54.96188340807175,39.84019629080341,0.2085201793721973,9657.681614349776,4.098654708520179,0.0,17.9,30.2,57.3,1011.8,0.0,1.3,81.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,49,6.0,SOFT,4.0,20.0,1,127.219,0 days 02:26:45.557000,0 days 02:28:20.148000,False,161.9671457905544,311.0,91.19965745112742,52.369609856262834,41.12340832663211,0.1868583162217659,9294.022587268993,3.864476386036961,0.0,18.0,30.5,57.6,1011.8,0.0,1.4,146.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,50,7.0,MEDIUM,1.0,20.0,1,118.65,0 days 02:28:44.321000,,False,174.59908883826878,327.0,85.59199488392,54.03416856492027,39.15968034858666,0.23690205011389523,9915.129840546697,4.0250569476082,0.0,17.7,30.3,59.7,1011.7,0.0,2.8,134.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,ALB,23,Williams,51,7.0,MEDIUM,2.0,20.0,1,93.427,,,False,223.10324483775813,320.0,63.01379078960861,70.94985250737463,39.22858770301893,0.15339233038348082,10446.678466076695,5.477876106194691,0.0,17.4,29.9,61.3,1011.8,0.0,1.8,122.0,0,0,0,17.0,17.0,2310.0
2026,Japanese Grand Prix,R,HUL,27,Audi,1,1.0,MEDIUM,1.0,19.0,1,106.149,,,False,200.10997442455243,332.0,78.22105872756315,68.78260869565217,39.656361139397085,0.46035805626598464,10533.452685421995,4.659846547314578,0.0,18.8,36.7,55.5,1011.7,0.0,2.1,124.0,0,0,0,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,2,1.0,MEDIUM,2.0,19.0,1,98.019,,,False,213.19783197831978,317.0,61.89126506171193,71.82926829268293,40.93507066812581,0.3821138211382114,10774.49593495935,4.878048780487805,0.0,18.9,36.7,54.3,1011.7,0.0,1.5,143.0,0,0,0,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,3,1.0,MEDIUM,3.0,18.0,1,96.53,,,False,221.89071038251367,325.0,68.13784635022888,71.7103825136612,40.88069177987608,0.3825136612021858,10457.098360655738,5.33879781420765,0.0,18.9,36.3,53.9,1011.8,0.0,1.7,120.0,0,0,0,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,4,1.0,MEDIUM,4.0,17.0,1,96.632,,,False,203.27855153203342,329.0,61.90292781152679,67.79108635097494,42.4082753689214,0.3398328690807799,10699.225626740947,4.7994428969359335,0.0,19.0,36.5,54.0,1011.8,0.0,0.4,104.0,0,0,0,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,5,1.0,MEDIUM,5.0,17.0,1,96.858,,,False,198.26912181303115,328.0,60.549975448247835,61.1586402266289,43.07786014311064,0.2776203966005666,10455.654390934844,4.651558073654391,0.0,19.1,36.4,53.2,1011.8,0.0,2.3,128.0,0,0,0,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,6,1.0,MEDIUM,6.0,17.0,1,97.522,,,False,203.31621621621622,330.0,67.01255803320498,61.52162162162162,43.790593309566695,0.31351351351351353,10475.0,4.802702702702702,0.0,19.2,36.0,52.0,1011.8,0.0,1.4,95.0,0,0,0,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,7,1.0,MEDIUM,7.0,17.0,1,97.424,,,False,205.6011235955056,322.0,64.58921899203908,64.1994382022472,42.100779153328,0.29213483146067415,10531.705056179775,4.825842696629214,0.0,19.1,35.7,51.3,1011.8,0.0,1.3,130.0,0,0,0,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,8,1.0,MEDIUM,8.0,17.0,1,97.149,,,False,202.5014245014245,331.0,65.0730962465123,64.93447293447294,42.602330347981564,0.31054131054131057,10722.31054131054,4.618233618233618,0.0,19.0,35.4,51.5,1011.8,0.0,1.2,104.0,0,0,0,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,9,1.0,MEDIUM,9.0,17.0,1,96.695,,,False,197.58,335.0,60.96650543618428,65.31714285714285,43.33139432251965,0.3028571428571429,10669.76857142857,4.525714285714286,0.0,19.1,34.6,51.2,1011.7,0.0,2.3,120.0,0,0,0,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,10,1.0,MEDIUM,10.0,17.0,1,96.943,,,False,210.46537396121883,337.0,67.68841639729544,64.93628808864266,42.130733524287855,0.2188365650969529,10815.218836565096,4.7645429362880884,0.0,19.0,34.6,51.2,1011.8,0.0,2.0,126.0,0,0,0,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,11,1.0,MEDIUM,11.0,17.0,1,96.387,,,False,214.40804597701148,317.0,67.01864460507278,67.49137931034483,41.33496312070452,0.21264367816091953,10727.925287356322,4.968390804597701,0.0,19.1,34.0,50.7,1011.7,0.0,1.5,142.0,0,0,0,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,12,1.0,MEDIUM,12.0,17.0,1,97.397,,,False,212.2596685082873,349.0,69.0248578444304,63.16022099447514,43.00881527827495,0.24033149171270718,10674.317679558011,4.933701657458563,0.0,19.1,33.7,50.5,1011.9,0.0,1.3,82.0,0,0,0,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,13,1.0,MEDIUM,13.0,17.0,1,96.972,,,False,216.78846153846155,312.0,61.229611472249225,67.3021978021978,42.46303718337632,0.22802197802197802,10894.824175824177,4.920329670329671,0.0,19.0,33.8,50.6,1011.8,0.0,2.0,151.0,0,0,0,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,14,1.0,MEDIUM,14.0,17.0,1,96.49,,,False,210.9075630252101,313.0,65.06427137017761,64.63865546218487,42.6198372126154,0.24929971988795518,10778.01680672269,4.834733893557423,0.0,19.0,33.6,50.6,1011.8,0.0,1.2,56.0,0,0,0,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,15,1.0,MEDIUM,15.0,16.0,1,95.778,,,False,214.8794520547945,328.0,64.9030700752548,68.41643835616438,41.152180098267976,0.2219178082191781,10835.857534246576,4.901369863013699,0.0,18.8,33.2,51.4,1011.6,0.0,1.2,98.0,0,0,0,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,16,1.0,MEDIUM,16.0,15.0,1,96.277,,,False,215.93201133144476,312.0,64.98663254749786,69.3229461756374,41.50394231466484,0.23229461756373937,10708.42776203966,4.98300283286119,0.0,18.8,33.4,50.8,1011.8,0.0,0.7,44.0,0,0,0,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,17,1.0,MEDIUM,17.0,15.0,1,96.171,,,False,213.39385474860336,308.0,63.809886277754515,69.32402234636872,40.336206581264506,0.24022346368715083,10712.117318435754,4.927374301675978,0.0,18.9,32.9,47.8,1011.8,0.0,2.6,133.0,0,0,0,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,18,1.0,MEDIUM,18.0,14.0,1,96.037,,,False,214.78857142857143,313.0,64.97829380320103,65.44857142857143,42.325677355116035,0.25142857142857145,10769.18,4.96,0.0,18.8,32.8,48.7,1011.7,0.0,1.3,100.0,0,0,0,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,19,1.0,MEDIUM,19.0,13.0,1,95.575,,,False,226.39093484419263,319.0,67.63895736890929,74.11331444759207,38.58224197847374,0.26628895184135976,10916.067988668556,5.147308781869689,0.0,18.8,32.2,48.5,1011.7,0.0,1.7,24.0,0,0,0,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,20,1.0,MEDIUM,20.0,11.0,1,95.655,,,False,216.44054054054055,321.0,66.94796733531444,67.22432432432433,41.33813180516436,0.20810810810810812,10768.075675675676,4.948648648648649,0.0,18.7,32.7,49.2,1011.7,0.0,2.2,131.0,0,0,0,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,21,1.0,MEDIUM,21.0,11.0,12,95.944,,,False,220.95492957746478,331.0,67.94953425783439,66.51549295774647,42.1776129063351,0.23661971830985915,10866.678873239436,5.059154929577465,0.0,18.6,32.2,49.2,1011.7,0.0,1.8,58.0,0,0,0,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,22,1.0,MEDIUM,22.0,9.0,24,124.599,,,False,168.21120689655172,315.0,64.58843455645804,40.32543103448276,37.286407111994144,0.23922413793103448,9993.60775862069,3.9461206896551726,0.0,18.6,32.9,50.4,1011.6,0.0,0.7,163.0,1,0,1,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,23,1.0,MEDIUM,23.0,9.0,4,129.419,,0 days 01:41:56.158000,False,162.03125,274.0,49.09278274705648,34.96458333333333,31.540887004996144,0.13125,10032.589583333332,3.7583333333333333,0.0,18.5,32.7,51.5,1011.7,0.0,0.4,107.0,1,0,1,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,24,2.0,HARD,1.0,12.0,4,144.563,0 days 01:42:20.192000,,False,144.40712945590994,283.0,72.42892098942146,52.14446529080676,39.977904521729386,0.19699812382739212,10209.990619136961,3.131332082551595,0.0,18.5,32.7,51.1,1011.6,0.0,2.1,152.0,0,0,0,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,25,2.0,HARD,2.0,12.0,4,,,,False,139.10320284697508,275.0,63.80535259699233,38.31672597864769,37.04965167771392,0.23309608540925267,10054.186832740214,2.9679715302491103,0.0,18.5,32.8,51.8,1011.7,0.0,1.5,120.0,0,0,0,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,26,2.0,HARD,3.0,12.0,4,147.547,,,False,141.56472795497186,279.0,52.667581033213764,37.84240150093809,32.69495493852957,0.25140712945590993,10315.744840525329,2.9887429643527206,0.0,18.5,32.3,50.7,1011.7,0.0,2.0,106.0,1,0,0,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,27,2.0,HARD,4.0,12.0,41,135.697,,,False,152.43775100401606,279.0,48.9724303477707,44.006024096385545,37.47538378985065,0.3393574297188755,10543.763052208835,3.2610441767068274,0.0,18.3,32.2,50.5,1011.7,0.0,2.5,136.0,0,0,0,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,28,2.0,HARD,5.0,12.0,1,96.375,,,False,211.84958217270196,340.0,65.34160081686832,67.57381615598885,41.912111883644236,0.34540389972144847,10859.568245125349,4.818941504178273,0.0,18.3,32.3,47.7,1011.7,0.0,2.3,122.0,0,0,0,13.0,13.0,1609.0
2026,Japanese Grand Prix,R,HUL,27,Audi,29,2.0,HARD,6.0,13.0,1,96.82,,,False,215.85227272727272,333.0,63.71192104864586,62.65625,41.842855055920474,0.23295454545454544,10890.491477272728,4.829545454545454,0.0,18.3,32.4,47.8,1011.7,0.0,2.2,126.0,0,0,0,13.0,13.0,1609.0
